,Ticker,Volatility,Sector,PEG Ratio,Market Cap,Trailing PS,Profit Margin,Forward EPS,Market Cap Categorised,Price,Three Year SL Growth Rate (%),Three Year Growth Against Market (%)
481,ARE,23.151212927919058,Real Estate,-3.46,21529862144.0,8.31395,0.20143999,3.61,Large-Cap,123.83000183105467,-12.30072036984606,-58.24315312564914
485,ARES,16.505813870283628,Financial Services,0.78,25697943552.0,8.410546,0.05483,5.14,Large-Cap,86.26000213623047,205.08673250591397,159.1442997501109
487,ARGO,11.145620705487762,Financial Services,1.21,1030471424.0,0.58719665,-0.09983,3.82,Small-Cap,29.3700008392334,-10.60554902183213,-56.54798177763521
488,ARGX,55.32742845308957,Healthcare,-0.73,21679382528.0,49.15837,-1.6090199,-8.55,Large-Cap,380.010009765625,164.64936239109556,118.70692963529248
490,ARI,2.499651826943376,Real Estate,81.57,1339201664.0,4.1685524,0.82558995,1.62,Small-Cap,9.479999542236328,57.797473954606616,11.85504119880354
497,ARLO,1.9323203731920557,Industrials,-3.26,601229440.0,1.225963,-0.11545999,0.29,Small-Cap,6.429999828338623,178.35497781881466,132.41254506301158
498,ARLP,7.463933471519823,Energy,-0.53,2644467200.0,1.0988802,0.23985,5.95,Mid-Cap,20.86000061035156,513.2491193757519,467.30668661994883
499,ARMK,5.241718016794409,Industrials,0.63,9250816000.0,0.54482704,0.013309999,2.39,Mid-Cap,35.099998474121094,76.62424167502961,30.681808919226533
501,ARNC,6.266454990733669,Industrials,1.03,2432929792.0,0.27150202,-0.02031,2.55,Mid-Cap,24.989999771118164,168.4210380749588,122.47860531915572
502,AROC,1.4874445077592808,Energy,-1.25,1531574656.0,1.8112968,0.052389998,0.74,Small-Cap,9.8100004196167,200.16242395928847,154.2199912034854
503,AROW,3.531588101056213,Financial Services,1.14,372079968.0,2.575964,0.33784,3.04,Small-Cap,22.799999237060547,-4.233485160225773,-50.17591791602885
506,ARQT,5.676116410245659,Healthcare,-0.29,846780416.0,229.72882,0.0,-3.31,Small-Cap,13.449999809265137,-52.507062308608475,-98.44949506441155
507,ARR,1.8786022096873913,Real Estate,-0.42,1000895936.0,-5.2103677,0.0,1.18,Small-Cap,5.139999866485596,-25.770830917413985,-71.71326367321706
513,ARTNA,7.817528556267655,Utilities,6.95,532124000.0,5.380588,0.18199,2.15,Small-Cap,56.18999862670898,67.54661829270205,21.604185536898974
516,ARVN,21.973958852336168,Healthcare,0.15,1520368640.0,11.570538,-2.14992,-7.49,Small-Cap,27.049999237060547,-46.76245127739801,-92.70488403320108
517,ARW,18.789959649273072,Technology,-0.98,6498949632.0,0.1750586,0.03844,15.79,Mid-Cap,112.87999725341795,121.8989573885483,75.95652463274521
518,ARWR,17.57043569548498,Healthcare,-1.71,3343529728.0,12.012481,-0.55514,-3.24,Mid-Cap,29.920000076293945,-18.296010516147724,-64.2384432719508
526,ASC,4.225371936765313,Industrials,0.12,624814080.0,1.4017425,0.31061,2.23,Small-Cap,15.75,165.59865861602555,119.65622586022246
534,ASGN,18.411538880614177,Technology,1.21,3889276928.0,0.84898317,0.058520004,7.22,Mid-Cap,79.58999633789062,115.69103806695549,69.7486053111524
535,ASH,13.755707172834262,Basic Materials,1.14,5562296320.0,2.3137672,0.38228,7.04,Mid-Cap,104.16999816894533,98.22714812545958,52.2847153696565
536,ASIX,12.036777795250892,Basic Materials,0.84,1063334016.0,0.5465215,0.08834,5.23,Small-Cap,39.68000030517578,352.5206569459684,306.5782241901654
550,ASPS,2.658821748292618,Real Estate,-0.15,76806616.0,0.5016106,-0.34886003,0.69,Micro-Cap,3.740000009536743,-41.10236116998569,-87.04479392578877
551,ASR,51.01254057372141,Industrials,-201.4,8865104896.0,0.35020724,0.39451,13.3,Mid-Cap,295.6000061035156,217.93603628051224,171.99360352470916
552,ASRT,1.2033518298664225,Healthcare,0.46,343433920.0,2.1982021,0.70167,0.62,Small-Cap,6.0,80.72289520016712,34.78046244436404
556,ASTE,11.714186460108333,Industrials,1.73,932673152.0,0.7317954,-8.0000005e-05,2.74,Small-Cap,41.18000030517578,12.66689982623663,-33.275532929566445
561,ASTS,2.816848788997361,Communication Services,0.07,858351744.0,62.086926,-2.28861,-1.74,Small-Cap,4.429999828338623,-54.97967723939977,-100.92210999520285
563,ASUR,2.039745311875491,Technology,3.84,299448288.0,3.1248517,-0.15096,0.42,Small-Cap,16.68000030517578,181.2816321758466,135.3391994200435
564,ASX,1.4278931272163418,Technology,-2.53,15327225856.0,0.0228467,0.09167,0.9,Large-Cap,7.110000133514404,90.58446409670518,44.6420313409021
566,ASYS,2.2987946233376184,Technology,1.89,122284920.0,1.206049,0.13439,0.64,Micro-Cap,8.710000038146973,104.94117736816406,58.99874461236099
575,ATEC,3.6304697638339527,Healthcare,-1.32,1794426496.0,5.114264,-0.43363997,-0.81,Small-Cap,16.3700008392334,363.7394043034081,317.79697154760504
576,ATEN,3.4672668381799494,Technology,0.89,1066988160.0,3.8060777,0.16733,0.93,Small-Cap,14.260000228881836,129.3711530688396,83.42872031303651
579,ATGE,4.799884850296915,Consumer Defensive,0.65,1847120512.0,1.2785362,0.26593,4.43,Small-Cap,39.63999938964844,49.190816126995394,3.2483833711923182
582,ATHM,29.81451251815579,Communication Services,1104.71,3655870464.0,0.5267196,0.26728,2.75,Mid-Cap,29.030000686645508,-61.611026324001415,-107.5534590798045
583,ATHX,22.744508248856366,Healthcare,0.0,16742014.0,3.14404,0.0,-0.95,Micro-Cap,0.9300000071525574,-98.25352111332853,-144.1959538691316
584,ATI,8.714445175507555,Industrials,0.11,4946257408.0,1.289431,0.03412,2.73,Mid-Cap,38.83000183105469,455.5079127684034,409.56548001260035
587,ATKR,34.75303805992045,Industrials,-3.11,5241483264.0,1.3415728,0.22577,16.45,Mid-Cap,132.67999267578125,545.6447571856926,499.70232442988953
588,ATLC,17.472022329825965,Financial Services,0.32,423205152.0,1.0965796,0.35134998,5.6,Small-Cap,28.88999938964844,168.99441345742824,123.05198070162515
596,ATNI,6.205408910115705,Communication Services,13.0,614931904.0,0.8473112,-0.00778,0.48,Small-Cap,39.0,-38.916081799839766,-84.85851455564284
598,ATNX,98.39767627934485,Healthcare,0.01,11305489.0,0.10995311,-1.00589,-2.22,Micro-Cap,1.440000057220459,-99.15887845625616,-145.10131121205924
599,ATO,10.230640091023693,Utilities,2.47,16726983680.0,3.5795836,0.17056999,6.41,Large-Cap,115.7699966430664,20.86230032083752,-25.080132434965556
602,ATR,13.69708316690105,Healthcare,3.0,7884764672.0,2.3733215,0.07202,4.46,Mid-Cap,119.02999877929688,14.836214770477374,-31.1062179853257
604,ATRC,14.194334831522061,Healthcare,-1.9,1988094464.0,6.017617,-0.14064,-0.94,Small-Cap,41.880001068115234,4.700002670288086,-41.24243008551499
606,ATRO,3.1004278143763444,Industrials,-0.53,515153696.0,0.9630949,-0.06683,0.51,Small-Cap,16.1200008392334,109.89584895238936,63.95341619658628
607,ATSG,3.1995597457825484,Industrials,20.62,1475637248.0,0.72141755,0.09708,2.18,Small-Cap,20.200000762939453,8.8948872977979,-37.047545458005175
608,ATTO,9.072140697457828,Industrials,-0.03,28129418.0,0.020171659,-0.09169,-2.38,Micro-Cap,1.8899999856948853,-61.81428514862893,-107.75671790443201
609,ATUS,11.322252625403166,Communication Services,-0.31,1322869760.0,0.1371182,0.02017,0.46,Small-Cap,2.950000047683716,-88.14785006017077,-134.09028281597384
610,ATVI,8.505717557731062,Communication Services,1.9,67078950912.0,8.910594,0.20098,4.15,Large-Cap,85.56999969482422,30.83432049642201,-15.108112259381066
616,AUB,5.869666375529149,Financial Services,1.26,2429549568.0,3.5532403,0.34297,3.32,Mid-Cap,33.34000015258789,63.65050068560005,17.708067929796975
618,AUD,1.5701345222262242,Communication Services,0.01,20521144.0,0.016368935,-0.11221,-0.19,Micro-Cap,0.1400000005960464,-85.99999994039536,-131.94243269619844
619,AUDC,6.357010665638949,Technology,1.8,326433120.0,1.1866282,0.10348,1.4,Small-Cap,10.470000267028809,-50.53000965284282,-96.47244240864589
635,AVA,3.772131956071357,Utilities,3.03,3362223360.0,1.9659746,0.09073,2.46,Mid-Cap,44.22999954223633,11.813700360168324,-34.12873239563475
640,AVAV,16.672872546886765,Industrials,4.56,2595370752.0,5.3280234,-0.01741,2.1,Mid-Cap,103.6500015258789,89.592107183856,43.649674428052926
641,AVB,34.30845746664701,Real Estate,-3.75,24267933696.0,9.302707,0.43576,5.54,Large-Cap,173.22999572753906,16.33170888260887,-29.610723873194207
642,AVD,3.403425138321054,Basic Materials,-17.91,593648640.0,0.9738091,0.044949997,1.3,Small-Cap,20.239999771118164,42.30805052614244,-3.6343822296606376
645,AVGO,102.60762494574375,Technology,1.63,263871217664.0,7.668,0.37188,43.96,Mega-Cap,633.02001953125,166.94678997669035,121.00435722088727
649,AVID,9.343505889733517,Technology,1.26,1361918080.0,3.2627592,0.13234,1.96,Small-Cap,31.239999771118164,404.6849674044444,358.74253464864137
652,AVNS,6.859928718079842,Healthcare,2.85,1443328896.0,1.7601572,0.06159,2.02,Small-Cap,30.520000457763672,3.8801951312490255,-42.06223762455405
653,AVNT,9.894351127257252,Basic Materials,1.55,3593699328.0,1.057935,0.20698,2.98,Mid-Cap,39.459999084472656,103.6558904800015,57.71345772419843
654,AVNW,9.56739110836607,Technology,0.8,370404224.0,1.1436782,0.0428,3.69,Small-Cap,32.130001068115234,600.0,554.0575672441969
659,AVT,6.554657012326868,Technology,0.55,3799559936.0,0.14431386,0.0326,5.47,Mid-Cap,41.470001220703125,64.64222376027394,18.69979100447086
660,AVTA,4.668626740715493,Financial Services,2.33,1234818944.0,1.8527027,0.63053,0.97,Small-Cap,26.56999969482422,102.2069939162983,56.26456116049523
662,AVTR,7.217889658656809,Basic Materials,2.51,13602277376.0,1.8106434,0.09137999,1.59,Large-Cap,19.8700008392334,54.51011951556607,8.567686759762992
665,AVY,33.58843888917871,Consumer Cyclical,2.59,14444701696.0,1.5979891,0.08376,10.57,Large-Cap,177.99000549316406,77.788455302632,31.846022546828927
668,AWI,14.004541668899439,Industrials,1.65,3272012032.0,2.6534846,0.16454001,5.46,Mid-Cap,72.41000366210938,-3.574997531191315,-49.51743028699439
671,AWK,14.801611647217374,Utilities,3.78,29377468416.0,7.747223,0.21624,5.14,Large-Cap,149.6199951171875,22.912332152615676,-23.0301006031874
673,AWR,7.8645194048338665,Utilities,7.03,3371868928.0,6.8599734,0.15949,2.95,Mid-Cap,91.1999969482422,14.608728266916065,-31.333704488887008
676,AX,10.544195150413003,Financial Services,0.8,2262626304.0,2.8860252,0.33122003,5.01,Mid-Cap,37.9900016784668,121.2580169461871,75.31558419038402
677,AXDX,4.429883819476227,Healthcare,-0.05,68743456.0,5.390798,0.0,-0.38,Micro-Cap,0.7099999785423279,-92.11986725298406,-138.06230000878713
679,AXL,1.4852816374596383,Consumer Cyclical,0.65,834059072.0,0.14374381,0.011080001,0.9,Small-Cap,7.239999771118164,109.24854599121903,63.30611323541596
681,AXNX,10.390741122233615,Healthcare,-1.7,3008308224.0,10.99118,-0.21811001,-0.18,Mid-Cap,59.52999877929688,88.74444214105867,42.802009385255595
682,AXON,38.99316343697771,Industrials,3.08,16395452416.0,13.778444,0.12365,3.73,Large-Cap,224.47000122070312,217.9461842382109,172.0037514824078
685,AXS,6.405946446384092,Financial Services,0.37,4774490624.0,0.92971426,0.04344,8.72,Mid-Cap,56.70000076293945,65.33394897856802,19.391516222764942
686,AXSM,19.147471248169477,Healthcare,0.36,3173223168.0,63.417404,0.0,-0.66,Mid-Cap,71.29000091552734,7.412984730061181,-38.52944802574189
687,AXTA,3.483908482308812,Basic Materials,1.73,6941032960.0,1.4210615,0.03923,1.81,Mid-Cap,31.71999931335449,86.04106001604185,40.09862726023878
688,AXTI,2.484988804053531,Technology,-0.86,135015536.0,0.9567563,0.112040006,0.27,Micro-Cap,3.240000009536743,-13.136729411021738,-59.079162166824815
689,AY,4.945863475222779,Utilities,0.99,3222084096.0,2.9237742,-0.00494,0.44,Mid-Cap,28.25,30.70443137872978,-15.238001377073296
690,AYI,37.975147851128725,Industrials,0.89,5005052416.0,1.2170637,0.092209995,13.53,Mid-Cap,159.5,95.58420558567065,49.64177282986757
693,AYX,33.349108008973175,Technology,133.47,3671328256.0,4.2921743,-0.37236,0.72,Mid-Cap,50.720001220703125,-54.40079143219637,-100.34322418799945
696,AZN,6.9320962133687605,Healthcare,1.24,234336550912.0,5.2836814,0.07413,5.25,Mega-Cap,74.52999877929688,56.71698885977068,10.774556103967605
697,AZO,487.78029865817746,Consumer Cyclical,2.38,49331773440.0,2.9208329,0.14319,146.7,Large-Cap,2701.840087890625,176.02187825292728,130.0794454971242
698,AZPN,40.97883525507955,Technology,1.91,15205709824.0,17.372763,0.0061500003,7.79,Large-Cap,235.8000030517578,156.33221929297184,110.38978653716876
700,AZTA,22.0575150968975,Healthcare,12.71,2970064128.0,4.9983244,3.49758,0.61,Mid-Cap,42.709999084472656,29.26754812649185,-16.674884629311226
701,AZUL,6.184992126035492,Industrials,0.17,736284480.0,0.04616763,-0.045289997,0.5,Small-Cap,6.309999942779541,-25.851941562066937,-71.79437431787001
703,AZZ,7.677270415302194,Industrials,0.97,988311680.0,0.66148645,-0.02169,3.92,Small-Cap,39.869998931884766,52.83731198459063,6.894879228787552
704,B,6.586308454263769,Industrials,1.89,2040304896.0,1.6168925,0.010679999,2.48,Mid-Cap,40.380001068115234,10.968813050015232,-34.97361970578784
705,BA,34.793116576744794,Industrials,-4.8,122921164800.0,1.8454415,-0.07409,5.55,Large-Cap,207.22999572753903,52.0061563443286,6.0637235885255265
706,BABA,71.7396174519253,Consumer Cyclical,81.8,237670481920.0,0.2749101,0.0382,8.8,Mega-Cap,90.73999786376952,-56.2361341437011,-102.17856689950418
711,BAH,8.736379175172292,Industrials,2.42,13092678656.0,1.4445139,0.04756,4.89,Large-Cap,98.5199966430664,38.73965701260293,-7.202775743200142
712,BAK,4.9669230961279585,Basic Materials,-1.08,2918454016.0,0.030237004,-0.00348,0.16,Mid-Cap,7.659999847412109,12.53033797592716,-33.412094779875915
713,BALL,15.260315373717162,Consumer Cyclical,5.41,16376836096.0,1.0669644,0.04684,3.55,Large-Cap,51.61000061035156,-21.25419607962741,-67.19662883543049
717,BAND,57.475756857047216,Technology,0.95,338790240.0,0.59110016,0.034140002,1.37,Small-Cap,13.300000190734863,-82.89168953407795,-128.83412228988104
718,BANF,20.16818785979448,Financial Services,1.86,2697430016.0,4.928217,0.35279,5.63,Mid-Cap,82.18000030517578,153.31499622138065,107.37256346557757
724,BAP,15.699762707900952,Financial Services,7.67,10625827840.0,0.68659395,0.29937,18.28,Large-Cap,133.6300048828125,1.4090495805181447,-44.53338317528493
728,BATRA,4.26577442779725,Communication Services,1.09,1895081984.0,3.2229285,-0.059520002,0.07,Small-Cap,36.77999877929688,101.64473267996188,55.7022999241588
730,BAX,13.830797129845239,Healthcare,12.81,22895136768.0,1.51493,-0.16099001,3.29,Large-Cap,43.25,-50.73559885492498,-96.67803161072806
731,BB,2.8866584864897744,Technology,0.3,2454863616.0,3.74217,-1.1189,0.06,Mid-Cap,4.210000038146973,7.397958066551881,-38.544474689251196
733,BBAR,0.6214997675689353,Financial Services,0.15,910897024.0,0.0021980659,0.14193,0.24,Small-Cap,4.610000133514404,78.68218100147635,32.739748245673276
734,BBBY,9.512887768993048,Consumer Cyclical,0.0,128435896.0,0.020678965,-0.20542999,-5.91,Micro-Cap,0.3000000119209289,-93.37748348727735,-139.31991624308043
736,BBD,0.6678822287401065,Financial Services,4.56,28583669760.0,0.3328418,0.24434,0.49,Large-Cap,2.700000047683716,-17.74637872214632,-63.6888114779494
737,BBDC,1.4145482796768876,Financial Services,1.29,813686656.0,3.713277,0.021359999,1.16,Small-Cap,7.519999980926514,39.49026991828843,-6.452162837514642
739,BBGI,0.6501073683823316,Communication Services,0.15,22466636.0,0.08762987,-0.16404,0.05,Micro-Cap,0.7400000095367432,-71.64750807357507,-117.58994082937815
741,BBIO,21.058545923477023,Healthcare,0.09,2638430208.0,33.97937,0.0,-2.41,Mid-Cap,16.469999313354492,-38.88683173618545,-84.82926449198852
745,BBSI,13.188636305560028,Industrials,0.84,603266048.0,0.5721817,0.04483,7.92,Small-Cap,87.7300033569336,116.98975940991497,71.04732665411188
746,BBU,4.381131819067352,Industrials,3.47,1369885440.0,0.023805466,0.00096000003,2.3,Small-Cap,18.649999618530277,6.375047895023268,-39.56738486077981
749,BBW,7.423352991788592,Consumer Cyclical,0.22,357402176.0,0.7637827,0.10255,3.76,Small-Cap,24.6299991607666,1062.4394577457458,1016.4970249899427
750,BBWI,16.654341662504585,Consumer Cyclical,1.64,8157524480.0,1.0790377,0.10582,3.54,Mid-Cap,34.7599983215332,256.53494807434345,210.59251531854036
751,BBY,17.123550915917917,Consumer Cyclical,-1.55,15865027584.0,0.34267196,0.030650001,7.05,Large-Cap,72.58000183105469,11.737189672620529,-34.205243083182545
752,BC,15.261588522191728,Consumer Cyclical,0.56,6140247040.0,0.9013604,0.099379994,11.15,Mid-Cap,85.66000366210938,137.30161288226074,91.35918012645766
757,BCC,14.783238550297591,Basic Materials,-0.41,2623338496.0,0.31277484,0.10226,6.95,Mid-Cap,67.68000030517578,189.52401995673435,143.58158720093127
760,BCE,5.550856774153087,Communication Services,7.86,43597864960.0,1.8035023,0.118640006,2.49,Large-Cap,47.43000030517578,33.89239343924053,-12.050039316562547
765,BCO,11.332496548936156,Industrials,0.68,3037662976.0,0.66975266,0.037609998,8.03,Mid-Cap,65.16999816894531,34.942050251524606,-11.00038250427847
766,BCOV,4.602053490823674,Technology,4.42,168976656.0,0.8008069,-0.042719997,0.19,Micro-Cap,3.9800000190734863,-53.121317710597474,-99.06375046640055
768,BCPC,18.878340993317682,Basic Materials,1.45,4139236608.0,4.3924246,0.11181,4.27,Mid-Cap,127.51000213623048,40.257345891182645,-5.6850868646204304
769,BCRX,4.186993608346158,Healthcare,-0.16,1417151616.0,5.232682,-0.91245,-0.57,Small-Cap,7.380000114440918,129.90654288905083,83.96411013324774
774,BCSF,2.3750181591267,Financial Services,1.28,754733248.0,3.4508717,0.48229,1.67,Small-Cap,11.720000267028809,52.64538160659142,6.702948850788346
780,BDC,15.516230598793237,Technology,1.13,3395186688.0,1.302592,0.09770001,7.28,Mid-Cap,79.0999984741211,170.26860754888858,124.3261747930855
787,BDX,12.086462652963531,Healthcare,3.4,74158047232.0,3.9576287,0.08598,13.61,Large-Cap,261.9100036621094,7.237935607759777,-38.7044971480433
789,BE,6.363270268282078,Industrials,-1.03,3694718208.0,3.0811787,-0.25136,0.41,Mid-Cap,18.13999938964844,167.94681596388835,122.00438320808527
790,BEAM,26.92998115526239,Healthcare,-1.34,2255909120.0,37.03068,0.0,-5.66,Mid-Cap,30.09000015258789,86.89440645740565,40.951973701602576
793,BECN,11.554877434533033,Industrials,1.13,3888858368.0,0.4613282,0.054380003,6.45,Mid-Cap,60.619998931884766,266.94913590874654,221.00670315294346
800,BEN,4.797193807918481,Financial Services,-4.03,13354555392.0,1.6654887,0.12525,2.64,Large-Cap,26.88999938964844,81.07725788272055,35.13482512691747
801,BEP,5.541993295105401,Utilities,-233.64,20140173312.0,4.25257,-0.046880003,-0.2,Large-Cap,30.84000015258789,43.192079600738765,-2.7503531550643103
805,BERY,7.7097805046109675,Consumer Cyclical,1.46,7029060096.0,0.5027221,0.05371,8.24,Mid-Cap,58.22999954223633,61.929924985397854,15.987492229594778
808,BFAM,35.39594282665492,Consumer Cyclical,1.08,4418433536.0,2.186816,0.03991,3.74,Mid-Cap,75.66000366210938,-32.680839867432226,-78.6232726232353
810,BFH,19.774798040958654,Financial Services,-0.21,1412328064.0,0.63276345,0.09991,10.25,Small-Cap,28.21999931335449,-1.6968079416429427,-47.63924069744602
813,BFIN,1.355761416431984,Financial Services,0.97,112976800.0,2.0723224,0.19249001,1.11,Micro-Cap,8.899999618530273,23.41265325621414,-22.529779499588937
823,BG,22.536995983479787,Consumer Defensive,-0.98,14452823040.0,0.21496941,0.02395,11.22,Large-Cap,96.38999938964844,184.18066235485654,138.23822959905345
